company_key,Company Name,Company Website,Company LinkedIn,Company Industry,Company Country,lead_count
dmatter.com,Dark Matter Technologies,dmatter.com,https://www.linkedin.com/company/darkmattertechnologies,software development,United States,1
stvinc.com,STV,stvinc.com,https://www.linkedin.com/company/stv,civil engineering,United States,1
carrumhealth.com,Carrum Health,carrumhealth.com,https://www.linkedin.com/company/carrum-health,hospitals and health care,United States,2
icanbwell.com,b.well Connected Health,icanbwell.com,https://www.linkedin.com/company/icanbwell,hospitals and health care,United States,2
boxcast.com,BoxCast,boxcast.com,https://www.linkedin.com/company/boxcast,software development,United States,1
firemon.com,FireMon,firemon.com,https://www.linkedin.com/company/firemon,computer and network security,United States,6
payscape.com,"Payscape, a Payroc Company",payscape.com,https://www.linkedin.com/company/payscape,financial services,United States,1
exabeam.com,Exabeam,exabeam.com,https://www.linkedin.com/company/exabeam,computer and network security,United States,2
vytelle.com,Vytelle,vytelle.com,https://www.linkedin.com/company/vytelle,biotechnology research,United States,2
payrollvault.com,Payroll Vault,payrollvault.com,https://www.linkedin.com/company/payroll-vault,accounting,United States,1
appomni.com,AppOmni,appomni.com,https://www.linkedin.com/company/appomni,computer and network security,United States,1
dwolla.com,Dwolla,dwolla.com,https://www.linkedin.com/company/dwolla,software development,United States,1
primeis.com,Prime Insurance Company,primeis.com,https://www.linkedin.com/company/prime-insurance-company,insurance,United States,1
marqii.com,Marqii,marqii.com,https://www.linkedin.com/company/marqii,advertising services,United States,1
machindustries.com,Mach Industries,machindustries.com,https://www.linkedin.com/company/machindustries,defense and space manufacturing,United States,1
renesas.com,Magnum Semiconductor,renesas.com,https://www.linkedin.com/company/magnum-semiconductor,semiconductor manufacturing,United States,1
danville.edu,Danville Community College,danville.edu,https://www.linkedin.com/school/danville-community-college,higher education,United States,1
inetsoft.com,InetSoft,inetsoft.com,https://www.linkedin.com/company/inetsoft,software development,United States,1
fireblocks.com,Fireblocks,fireblocks.com,https://www.linkedin.com/company/fireblocks,software development,United States,2
snappr.net,Snappr,snappr.net,https://www.linkedin.com/company/snappr,software development,United States,1
tempus.com,Tempus AI,tempus.com,https://www.linkedin.com/company/tempusai,biotechnology research,United States,1
at-pac.com,AT-PAC,at-pac.com,https://www.linkedin.com/company/atpac-scaffolding,construction,United States,1
chroma.com,Chroma Technology Corp.,chroma.com,https://www.linkedin.com/company/chroma-technology-corp,biotechnology research,United States,1
morphisec.com,Morphisec,morphisec.com,https://www.linkedin.com/company/morphisec,computer and network security,United States,1
rimes.com,Rimes,rimes.com,https://www.linkedin.com/company/rimes-technologies,financial services,United States,1
myubiquity.com,Ubiquity Retirement + Savings,myubiquity.com,https://www.linkedin.com/company/ubiquity-retirement-savings,financial services,United States,1
moneygram.com,MoneyGram,moneygram.com,https://www.linkedin.com/company/moneygram-international,financial services,United States,1
lilt.com,LILT AI,lilt.com,https://www.linkedin.com/company/lilthq,software development,United States,1
way.com,Way.com,way.com,https://www.linkedin.com/company/way-com,software development,United States,2
versapay.com,Versapay,versapay.com,https://www.linkedin.com/company/versapay,financial services,United States,3
hscbuilders.com,HSC Builders & Construction Managers,hscbuilders.com,https://www.linkedin.com/company/hscbuilders,construction,United States,1
eisgroup.com,EIS Ltd,eisgroup.com,https://www.linkedin.com/company/eisgroupltd,software development,United States,2
neptuneflood.com,Neptune Flood,neptuneflood.com,https://www.linkedin.com/company/neptune-flood-insurance,insurance,United States,1
transact-tech.com,TransAct® Technologies,transact-tech.com,https://www.linkedin.com/company/transact-technologies,retail office equipment,United States,1
peppercontent.io,Pepper,peppercontent.io,https://www.linkedin.com/company/pepperinc,software development,United States,2
ambrygen.com,Ambry Genetics,ambrygen.com,https://www.linkedin.com/company/ambry-genetics,biotechnology research,United States,1
glider.ai,Glider AI,glider.ai,https://www.linkedin.com/company/gliderai,software development,United States,1
happy.co,HappyCo,happy.co,https://www.linkedin.com/company/happyco,software development,United States,1
project44.com,project44,project44.com,https://www.linkedin.com/company/project-44,software development,United States,1
storylane.io,Storylane,storylane.io,https://www.linkedin.com/company/storylane-io,software development,United States,1
medallion.co,Medallion,medallion.co,https://www.linkedin.com/company/medallion-credentials,hospitals and health care,United States,1
openlending.com,Open Lending,openlending.com,https://www.linkedin.com/company/open-lending-inc.,financial services,United States,2
timberlineconstruction.com,Timberline Construction Corporation,timberlineconstruction.com,https://www.linkedin.com/company/timberlineconstructioncorporation,construction,United States,1
xtype.io,xtype.io,xtype.io,https://www.linkedin.com/company/xtype,software development,United States,1
rungalileo.io,Galileo,rungalileo.io,https://www.linkedin.com/company/galileo-ai,software development,United States,1
launchdarkly.com,LaunchDarkly,launchdarkly.com,https://www.linkedin.com/company/launchdarkly,software development,United States,3
centific.com,Centific,centific.com,https://www.linkedin.com/company/centificglobal,software development,United States,1
creativeplanning.com,Creative Planning,creativeplanning.com,https://www.linkedin.com/company/creative-planning,financial services,United States,1
datamatic.com,"Datamatic, Inc.",datamatic.com,https://www.linkedin.com/company/datamatic,utilities,United States,1
blsoil.com,"Black Label Services, Inc",blsoil.com,https://www.linkedin.com/company/black-label-services-inc,oil and gas,United States,1
xybion.com,Xybion Digital,xybion.com,https://www.linkedin.com/company/xybion-digital,software development,United States,1
skan.ai,Skan AI,skan.ai,https://www.linkedin.com/company/skan-ai,software development,United States,3
fitchratings.com,Fitch Ratings,fitchratings.com,https://www.linkedin.com/company/fitch-ratings,financial services,United States,2
nirvanatech.com,Nirvana Insurance,nirvanatech.com,https://www.linkedin.com/company/nirvana-tech,insurance,United States,1
upwards.com,Upwards,upwards.com,https://www.linkedin.com/company/upwardsco,software development,United States,1
sirion.ai,Sirion,sirion.ai,https://www.linkedin.com/company/sirionclm,software development,United States,1
oppizi.com,Oppizi,oppizi.com,https://www.linkedin.com/company/oppizi,software development,United States,2
jaggaer.com,JAGGAER,jaggaer.com,https://www.linkedin.com/company/jaggaer,software development,United States,2
alpineinvestors.com,Alpine Investors,alpineinvestors.com,https://www.linkedin.com/company/alpine-investors,financial services,United States,1
mywirelessgroup.com,My Wireless,mywirelessgroup.com,https://www.linkedin.com/company/my-wireless,telecommunications,United States,1
itsovertime.com,Overtime,itsovertime.com,https://www.linkedin.com/company/overtimesports,spectator sports,United States,3
blancco.com,Blancco Technology Group,blancco.com,https://www.linkedin.com/company/blancco-ltd-,software development,United States,2
mailchimp.com,Intuit Mailchimp,mailchimp.com,https://www.linkedin.com/company/intuitmailchimp,software development,United States,3
articul8.ai,Articul8 AI,articul8.ai,https://www.linkedin.com/company/articul8-ai,software development,United States,1
centerfield.com,Centerfield,centerfield.com,https://www.linkedin.com/company/centerfield-media,advertising services,United States,1
nolo.com,Nolo,nolo.com,https://www.linkedin.com/company/nolo,law practice,United States,1
securiti.ai,Securiti AI,securiti.ai,https://www.linkedin.com/company/securiti-ai,computer and network security,United States,2
strike48.com,Strike48,https://www.strike48.com,https://www.linkedin.com/company/strike48,computer and network security,United States,1
businessinsurance.com,Business Insurance,businessinsurance.com,https://www.linkedin.com/company/business-insurance,book and periodical publishing,United States,1
starkeagency.com,Starke Agency,starkeagency.com,https://www.linkedin.com/company/starke-agency,insurance,United States,1
arcos-inc.com,Arcos LLC,arcos-inc.com,https://www.linkedin.com/company/arcos,software development,United States,1
sbec.com,S&B,sbec.com,https://www.linkedin.com/company/s&b-engineers-and-constructors,oil and gas,United States,1
donahue.com,Donahue Fitzgerald LLP,donahue.com,https://www.linkedin.com/company/donahue-fitzgerald-llp,law practice,United States,1
transcendinfra.com,Transcend,transcendinfra.com,https://www.linkedin.com/company/transcend-infra,software development,United States,1
twinspires.com,TwinSpires,twinspires.com,https://www.linkedin.com/company/twinspires.com,gambling facilities and casinos,United States,2
meshsystems.com,Mesh Systems,meshsystems.com,https://www.linkedin.com/company/meshsystems,software development,United States,1
intellishift.com,IntelliShift,intellishift.com,https://www.linkedin.com/company/-intellishift,software development,United States,1
kumo.ai,Kumo,kumo.ai,https://www.linkedin.com/company/kumo-ai,software development,United States,1
arcxp.com,Arc XP,arcxp.com,https://www.linkedin.com/company/arc-xp,software development,United States,1
cmta.com,"CMTA, Inc.",cmta.com,https://www.linkedin.com/company/cmta-inc.,construction,United States,2
over-haul.com,Overhaul,over-haul.com,https://www.linkedin.com/company/overhaulinc,truck transportation,United States,1
fullcast.com,Fullcast,fullcast.com,https://www.linkedin.com/company/fullcast-ai,software development,United States,1
tsimagine.com,TS Imagine,tsimagine.com,https://www.linkedin.com/company/ts-imagine,software development,United States,1
youscience.com,YouScience,youscience.com,https://www.linkedin.com/company/youscience,higher education,United States,2
martsandlundy.com,Marts&Lundy,martsandlundy.com,https://www.linkedin.com/company/marts-&-lundy-inc-,non-profit organizations,United States,1
kombo.dev,Kombo,kombo.dev,https://www.linkedin.com/company/kombo-api,software development,United States,1
appliedinnovation.com,Applied Innovation,appliedinnovation.com,https://www.linkedin.com/company/innovationapplied,software development,United States,1
